"","PlayerId","yr","TmAbbrev","G","A","Hits","Blocked","Missed","SOG","Wrist","Snap","Tip","Back","Slap","Deflected"
"150","8468535","2011","CBJ",15,27,150,59,58,135,64,15,8,15,28,3
"151","8470604","2011","CBJ",27,18,37,23,79,179,103,29,6,19,13,8
"152","8470041","2011","CBJ",28,28,98,16,75,235,182,22,3,10,14,2
"153","8468162","2011","NSH",0,6,132,39,16,28,19,4,1,1,3,0
"154","8471729","2011","CBJ",6,6,60,89,26,52,22,6,1,2,21,0
"155","8475233","2011","CBJ",2,8,29,14,10,30,5,4,0,0,21,0
"156","8471811","2011","NSH",2,5,5,10,6,12,8,0,1,2,1,0
"157","8468001","2011","CBJ",6,6,176,15,17,44,21,6,0,2,13,2
"158","8471741","2011","NSH",0,0,7,6,1,3,1,0,0,0,2,0
"159","8474519","2011","NSH",2,4,39,53,20,43,24,5,0,2,12,0
"160","8470760","2011","CBJ",1,5,90,39,14,36,16,2,1,2,15,0
"161","8473608","2011","NSH",1,3,34,13,12,21,12,5,0,1,3,0
"162","8470630","2011","NSH",6,17,91,166,35,88,35,17,2,2,31,0
"163","8471482","2011","CBJ",4,12,80,49,39,74,28,4,0,3,39,0
"164","8473432","2011","CBJ",12,7,175,32,29,111,74,6,1,11,11,6
"165","8471887","2011","NSH",26,17,54,30,69,212,134,20,11,28,13,3
"166","8468064","2011","NSH",18,38,66,38,45,83,52,9,5,5,10,0
"167","8470600","2011","NSH",8,41,52,109,46,136,56,29,1,7,42,1
"168","8474096","2011","NSH",10,13,44,36,32,92,52,9,10,7,12,2
"169","8470642","2011","NSH",20,29,185,143,109,218,56,33,0,3,126,0
"170","8467330","2011","NSH",22,35,45,28,38,127,88,9,5,16,7,1
"171","8475225","2011","NSH",13,23,42,12,68,140,91,13,6,12,15,0
"172","8475793","2011","CBJ",9,11,64,18,27,79,55,7,2,7,6,2
"173","8474164","2011","NSH",3,3,14,58,10,20,7,5,0,0,8,0
"174","8459492","2011","CBJ",15,36,57,32,40,133,71,13,5,13,24,5
"175","8474715","2011","CBJ",7,7,21,17,18,56,35,8,0,6,4,2
"176","8474094","2011","NSH",14,13,40,34,18,74,37,5,1,10,6,2
"177","8473544","2011","CBJ",13,27,124,15,28,106,61,7,1,12,23,1
"178","8471859","2011","NSH",17,23,41,25,39,66,33,9,3,10,7,4
"179","8465192","2011","CBJ",5,11,125,34,39,83,52,6,3,7,11,2
"180","8469469","2011","CBJ",19,19,90,63,48,166,98,11,9,30,11,6
"181","8474685","2011","CBJ",0,3,8,1,3,3,1,0,0,2,0,0
"182","8468101","2011","CBJ",0,0,4,5,3,7,2,0,0,0,5,0
"183","8469492","2011","CBJ",5,21,90,78,33,102,28,5,0,1,68,0
"184","8474569","2011","NSH",13,20,41,20,35,94,56,7,7,12,9,1
"185","8469547","2011","NSH",5,22,139,17,37,123,80,12,5,10,12,0
"186","8459442","2011","ANA",11,26,50,21,33,87,47,4,8,5,18,5
"187","8471804","2011","BUF",4,15,35,11,26,101,60,13,0,14,9,0
"188","8467844","2011","ANA",7,4,34,16,40,87,49,3,5,10,16,4
"189","8468700","2011","BUF",6,12,107,42,26,63,36,6,5,9,5,0
"190","8474579","2011","ANA",4,18,162,86,43,65,21,8,0,1,35,0
"191","8471388","2011","BUF",5,5,110,37,26,54,35,5,3,7,4,0
"192","8468598","2011","ANA",5,19,60,70,40,83,13,5,0,1,64,0
"193","8469506","2011","BUF",28,39,23,44,68,166,72,22,10,7,55,0
"194","8475764","2011","ANA",5,23,37,80,45,100,39,10,1,1,49,0
"195","8474574","2011","BUF",7,13,67,59,39,68,25,5,1,6,31,0
"196","8474551","2011","BUF",8,12,33,20,36,56,30,5,9,4,4,1
"197","8471752","2011","BUF",2,9,18,37,11,38,19,3,0,1,15,0
"198","8474609","2011","BUF",10,10,22,15,42,71,38,12,3,9,9,0
"199","8471409","2011","ANA",2,2,41,13,18,33,13,5,1,5,8,0
"200","8470598","2011","BUF",24,31,28,18,42,152,68,12,11,16,41,2
"201","8470317","2011","ANA",2,0,26,16,3,3,1,1,0,0,1,0
"202","8469591","2011","BUF",1,3,57,10,17,33,17,7,0,3,6,0
"203","8469992","2011","ANA",2,10,105,94,37,39,18,3,0,1,17,0
"204","8457981","2011","ANA",24,37,19,15,81,165,86,12,11,17,31,6
"205","8469485","2011","BUF",12,22,25,40,45,138,66,23,5,17,23,3
"206","8470612","2011","ANA",9,41,154,66,98,152,76,19,7,13,34,3
"207","8471676","2011","ANA",29,23,99,22,82,153,77,32,10,17,13,3
"208","8470621","2011","ANA",34,19,61,40,85,213,109,14,13,24,29,13
"209","8467917","2011","BUF",8,11,51,107,29,78,21,9,0,2,46,0
"210","8469555","2011","BUF",4,25,36,67,60,98,37,10,0,1,49,1
"211","8468095","2011","ANA",0,3,50,15,7,11,5,1,1,0,1,2
"212","8468504","2011","BUF",5,13,24,21,30,76,31,12,6,7,19,1
"213","8474589","2011","BUF",12,15,22,17,22,55,30,8,1,5,9,0
"214","8471284","2011","BUF",2,10,45,81,27,73,32,8,1,2,29,1
"215","8471699","2011","ANA",12,11,80,34,37,82,53,13,4,7,4,1
"216","8471226","2011","BUF",19,21,83,19,65,162,95,27,6,21,11,0
"217","8467344","2011","BUF",0,4,133,83,17,36,19,1,0,0,16,0
"218","8475758","2011","ANA",6,3,95,7,25,57,25,8,6,8,8,1
"219","8474139","2011","ANA",1,3,15,4,4,12,5,2,1,2,2,0
"220","8474646","2011","ANA",0,4,17,11,5,20,7,1,5,3,2,0
"221","8467400","2011","ANA",8,14,132,170,50,116,24,7,0,1,83,0
"222","8468011","2011","BUF",0,0,0,0,0,0,0,0,0,0,0,0
"223","8469759","2011","DAL",8,13,71,61,41,96,60,12,4,11,3,2
"224","8462041","2011","DAL",3,15,46,41,35,70,38,8,0,8,11,4
"225","8467371","2011","DAL",17,38,98,41,46,108,57,5,2,12,28,3
"226","8471279","2011","CHI",1,2,22,11,8,18,6,3,1,0,8,0
"227","8474141","2011","CHI",18,38,20,22,75,208,132,23,2,31,17,1
"228","8466148","2011","CHI",25,43,52,35,61,196,117,16,4,21,38,0
"229","8466160","2011","DAL",10,12,118,33,32,72,36,12,8,2,9,4
"230","8467545","2011","DAL",29,23,73,42,61,145,80,21,5,21,16,1
"231","8471769","2011","CHI",1,13,37,119,25,52,12,4,0,0,36,0
"232","8471241","2011","DAL",0,2,188,88,26,30,13,3,0,1,13,0
"233","8473564","2011","CHI",5,9,45,31,40,98,77,5,1,7,5,1
"234","8470281","2011","CHI",4,33,46,117,81,138,32,4,0,4,96,1
"235","8475204","2011","CHI",0,2,5,2,2,5,3,1,0,0,1,0
"236","8473994","2011","DAL",24,32,119,44,63,149,94,15,5,14,14,5
"237","8471807","2011","DAL",6,8,44,27,32,80,59,6,1,6,4,2
"238","8467543","2011","DAL",2,3,32,13,22,41,22,4,2,5,4,4
"239","8459514","2011","CHI",4,8,90,22,28,54,27,7,1,5,11,1
"240","8468505","2011","DAL",11,23,227,25,57,79,37,9,2,6,21,4
"241","8468927","2011","CHI",5,9,42,37,19,45,14,6,0,1,23,1
"242","8462196","2011","DAL",5,14,157,91,34,60,14,6,0,0,40,0
"243","8470110","2011","DAL",4,19,34,98,54,105,42,6,0,5,52,0
"244","8476438","2011","CHI",0,1,4,1,2,3,2,0,0,1,0,0
"245","8460561","2011","DAL",4,13,45,64,58,144,33,11,0,2,98,0
"246","8474707","2011","DAL",3,7,76,64,23,54,19,3,0,0,31,1
"247","8459596","2011","CHI",10,14,23,13,22,59,39,0,3,14,2,0
"248","8469544","2011","CHI",30,28,83,16,84,231,119,26,5,18,61,2
"249","8473604","2011","CHI",25,27,39,12,34,156,112,9,3,18,5,2
"250","8471352","2011","DAL",2,4,69,10,8,32,15,4,1,6,4,1
"251","8475181","2011","CHI",4,31,61,70,32,85,23,3,0,1,58,0
"252","8471254","2011","CHI",9,15,135,17,34,76,53,8,6,4,5,0
"253","8471274","2011","DAL",8,17,42,80,68,109,50,5,5,1,48,0
"254","8475266","2011","DAL",2,6,44,11,25,49,20,4,3,1,20,1
"255","8458637","2011","CHI",0,4,42,37,15,22,6,1,0,0,14,1
"256","8471220","2011","CHI",0,0,7,1,0,6,3,0,0,0,2,1
"257","8470607","2011","CHI",8,24,182,144,50,130,31,9,0,3,87,0
"258","8470626","2011","DAL",20,39,18,36,46,140,85,12,9,16,11,2
"259","8470617","2011","LAK",19,31,114,47,93,159,87,25,4,12,21,4
"260","8467389","2011","NYR",28,46,61,61,109,249,103,54,6,21,65,0
"261","8471339","2011","NYR",33,28,315,108,86,223,101,31,29,27,31,3
"262","8470755","2011","LAK",4,2,65,17,39,89,54,12,6,8,4,1
"263","8470121","2011","LAK",6,13,273,109,59,68,28,4,0,0,36,0
"264","8471386","2011","LAK",2,0,6,4,3,7,5,0,0,1,1,0
"265","8470619","2011","NYR",13,17,273,89,67,165,83,21,20,15,18,2
"266","8471283","2011","NYR",6,12,187,57,25,75,40,9,9,7,5,1
"267","8465185","2011","LAK",6,15,79,165,53,94,24,4,1,0,65,0
"268","8460504","2011","LAK",1,3,45,5,8,24,15,4,1,1,2,0
"269","8471958","2011","NYR",8,33,242,217,60,133,39,23,0,0,71,0
"270","8475692","2011","NYR",2,1,8,2,5,8,5,2,1,0,0,0
"271","8475160","2011","LAK",5,7,153,7,23,67,39,13,4,5,4,0
"272","8471677","2011","LAK",11,23,88,104,63,141,57,12,2,1,68,1
"273","8474613","2011","NYR",17,40,152,50,61,168,90,40,7,18,11,1
"274","8473573","2011","NYR",18,26,83,54,67,123,66,17,10,24,3,0
"275","8468508","2011","LAK",21,41,42,38,100,226,135,34,12,15,19,5
"276","8474166","2011","LAK",6,6,56,60,47,83,32,10,2,0,39,0
"277","8470192","2011","NYR",2,3,62,47,10,16,5,2,0,0,8,1
"278","8467346","2011","LAK",5,9,14,9,16,61,35,8,4,2,9,1
"279","8470606","2011","LAK",22,38,330,35,92,199,114,22,13,20,25,3
"280","8471273","2011","NYR",9,25,205,40,53,130,58,25,10,20,15,0
"281","8468526","2011","LAK",7,18,193,46,60,136,65,11,9,11,37,3
"282","8474563","2011","LAK",13,32,145,79,84,167,60,10,0,3,92,1
"283","8471685","2011","LAK",31,47,88,58,90,213,112,38,7,19,29,3
"284","8471734","2011","LAK",0,2,0,0,0,0,0,0,0,0,0,0
"285","8468685","2011","NYR",0,2,0,0,0,0,0,0,0,0,0,0
"286","8473453","2011","LAK",5,10,147,22,56,113,69,20,4,11,4,2
"287","8471714","2011","NYR",1,2,19,27,7,11,8,2,0,0,1,0
"288","8467452","2011","LAK",1,7,62,130,34,60,19,1,0,1,39,0
"289","8467466","2011","LAK",2,5,58,5,19,42,25,3,1,3,9,1
"290","8468172","2011","NYR",10,15,102,71,38,105,53,14,10,13,12,0
"291","8467336","2011","NYR",4,1,118,15,12,38,19,7,0,8,4,0
"292","8474584","2011","NYR",11,37,194,104,54,127,45,27,3,1,51,0
"293","8468483","2011","NYR",42,35,76,42,101,265,127,65,14,29,24,1
"294","8474151","2011","NYR",7,28,140,226,61,135,59,24,2,9,38,1
"295","8475148","2011","NYR",0,1,10,14,5,6,4,0,0,0,2,0
"296","8471234","2011","NYR",2,5,30,5,14,37,17,8,0,3,6,1
"297","8471678","2011","BOS",16,14,91,14,37,78,35,19,6,7,10,1
"298","8471717","2011","BOS",1,6,91,86,20,51,25,7,1,1,17,0
"299","8471768","2011","TBL",10,7,35,47,22,79,49,7,7,12,0,0
"300","8469820","2011","OTT",2,4,54,17,12,29,16,2,1,7,2,0
"301","8468778","2011","TOR",1,0,3,0,0,2,1,0,1,0,0,0
"302","8460465","2011","NJD",21,24,28,16,74,145,45,42,5,15,36,2
"303","8460626","2011","NJD",4,16,145,121,20,60,14,14,0,0,32,0
"304","8471816","2011","NJD",4,14,87,100,43,94,20,21,0,1,52,0
"305","8470610","2011","NJD",32,40,111,49,86,284,119,73,24,25,27,2
"306","8473927","2011","NJD",0,1,29,2,8,15,8,1,1,2,3,0
"307","8468501","2011","NJD",3,10,208,135,35,63,14,13,1,2,33,0
"308","8469454","2011","NJD",41,48,38,22,126,277,103,76,7,6,83,1
"309","8474582","2011","NJD",0,3,21,1,5,40,21,7,1,5,3,1
"310","8470920","2011","NJD",29,21,209,25,64,190,79,50,12,16,16,1
"311","8460542","2011","NJD",26,48,84,30,68,155,73,29,11,12,28,0
"312","8460720","2011","NJD",0,0,76,7,6,17,5,7,3,1,0,0
"313","8466182","2011","NJD",0,4,33,32,16,35,5,7,0,2,21,0
"314","8475185","2011","NJD",1,8,13,11,11,32,11,11,2,4,2,1
"315","8464977","2011","NJD",18,30,165,46,42,114,45,20,10,14,20,3
"316","8473999","2011","NJD",4,3,31,6,14,34,16,9,2,4,1,0
"317","8476457","2011","NJD",3,12,86,56,25,52,19,11,0,2,19,0
"318","8474641","2011","NJD",16,39,97,68,42,126,62,21,10,26,4,0
"319","8472382","2011","NJD",1,12,54,122,44,63,15,14,0,1,33,0
"320","8471240","2011","WSH",1,4,47,77,16,21,7,3,0,1,10,0
"321","8471242","2011","WSH",5,6,42,62,46,76,30,9,0,0,37,0
"322","8458938","2011","WSH",3,14,79,165,25,65,27,7,1,3,27,0
"323","8468611","2011","WSH",5,5,259,59,34,105,51,15,7,12,15,1
"324","8467831","2011","WSH",4,11,52,42,18,56,33,10,4,7,2,0
"325","8468208","2011","WSH",7,14,96,46,29,75,40,17,2,4,12,0
"326","8469639","2011","WSH",17,27,129,106,55,182,95,20,8,20,34,2
"327","8474590","2011","WSH",11,25,101,178,65,151,55,21,0,4,71,0
"328","8473563","2011","WSH",16,36,47,39,40,92,48,20,0,8,12,2
"329","8471426","2011","WSH",18,17,265,75,66,130,71,16,9,12,19,1
"330","8470120","2011","WSH",23,30,38,23,103,176,80,28,1,18,46,2
"331","8473991","2011","WSH",1,16,85,156,31,62,27,15,0,1,19,0
"332","8466251","2011","WSH",19,22,147,26,45,188,99,18,13,22,33,1
"333","8458590","2011","WSH",7,12,91,44,33,88,46,6,8,15,10,1
"334","8471214","2011","WSH",39,27,246,49,133,282,137,69,9,22,39,3
"335","8473618","2011","WSH",15,13,53,30,30,40,23,6,3,2,6,0
"336","8474291","2011","WSH",4,2,80,30,17,53,28,5,7,9,2,0
"337","8469770","2011","WSH",9,34,122,143,93,174,55,17,1,2,98,1
"338","8473607","2011","WSH",0,1,0,0,0,0,0,0,0,0,0,0
"339","8469457","2011","FLA",21,30,75,60,58,108,41,21,8,10,25,1
"340","8473584","2011","NYI",4,10,44,164,32,54,14,4,1,1,34,0
"341","8475166","2011","NYI",29,39,25,21,68,223,130,27,19,21,17,4
"342","8471266","2011","FLA",12,12,73,13,33,129,83,10,3,20,9,4
"343","8468478","2011","FLA",1,13,113,118,24,48,17,5,0,0,26,0
"344","8475179","2011","FLA",4,21,99,63,48,92,30,20,0,2,40,0
"345","8469707","2011","NYI",14,47,94,19,46,122,60,19,1,8,26,4
"346","8468518","2011","FLA",10,17,45,27,63,112,58,29,5,9,6,4
"347","8469473","2011","FLA",13,17,35,19,25,80,38,22,4,3,11,1
"348","8460492","2011","FLA",1,9,73,66,20,52,10,6,0,0,36,0
"349","8471260","2011","NYI",4,7,122,19,38,103,36,23,3,6,32,2
"350","8458525","2011","NYI",8,18,96,20,54,150,50,17,5,8,66,2
"351","8475790","2011","FLA",2,4,136,65,38,62,5,16,0,1,40,0
"352","8471681","2011","FLA",4,5,74,14,26,59,23,20,3,6,6,0
"353","8474709","2011","NYI",6,6,315,35,40,112,74,25,6,3,2,1
"354","8474520","2011","FLA",14,18,114,104,67,126,17,12,0,1,96,0
"355","8466285","2011","FLA",4,48,48,109,49,102,37,16,0,1,48,0
"356","8470852","2011","NYI",31,29,31,34,53,150,72,20,19,12,19,5
"357","8470176","2011","FLA",17,9,103,21,55,143,58,33,10,15,16,2
"358","8474612","2011","NYI",1,15,146,128,46,107,30,10,0,2,65,0
"359","8471219","2011","NYI",0,0,0,0,0,0,0,0,0,0,0,0
"360","8473449","2011","NYI",21,17,43,28,51,106,54,21,9,9,9,1
"361","8470105","2011","FLA",3,5,49,5,20,40,23,4,2,2,8,1
"362","8464967","2011","NYI",1,3,38,30,14,61,33,10,4,6,6,1
"363","8473574","2011","FLA",9,12,54,31,32,92,49,14,4,18,6,1
"364","8459454","2011","NYI",1,2,42,62,15,41,18,5,5,3,9,0
"365","8473646","2011","FLA",8,6,126,26,20,55,21,15,7,3,5,3
